"OwnerAge","Gender","Area","RiskClass","VehAge","BonusClass","ClaimMade"
29,"Male","Zone 1","EV ratio 13-15",20,"BM2","0"
29,"Male","Zone 1","EV ratio 13-15",20,"BM4","0"
29,"Male","Zone 1","EV ratio 13-15",20,"BM7","0"
29,"Male","Zone 1","EV ratio 13-15",21,"BM4","0"
29,"Male","Zone 1","EV ratio 13-15",21,"BM6","0"
29,"Male","Zone 1","EV ratio 13-15",24,"BM7","0"
29,"Male","Zone 1","EV ratio 13-15",25,"BM2","0"
29,"Male","Zone 1","EV ratio 13-15",25,"BM3","0"
29,"Male","Zone 1","EV ratio 13-15",27,"BM7","0"
29,"Male","Zone 1","EV ratio 16-19",1,"BM7","0"
29,"Male","Zone 1","EV ratio 16-19",2,"BM7","0"
29,"Male","Zone 1","EV ratio 16-19",3,"BM1","0"
29,"Male","Zone 1","EV ratio 16-19",3,"BM2","0"
29,"Male","Zone 1","EV ratio 16-19",3,"BM7","0"
29,"Male","Zone 1","EV ratio 16-19",4,"BM6","0"
29,"Male","Zone 1","EV ratio 16-19",4,"BM7","0"
29,"Male","Zone 1","EV ratio 16-19",6,"BM4","0"
29,"Male","Zone 1","EV ratio 16-19",6,"BM5","0"
29,"Male","Zone 1","EV ratio 16-19",6,"BM7","0"
29,"Male","Zone 1","EV ratio 16-19",7,"BM5","0"
29,"Male","Zone 1","EV ratio 16-19",7,"BM6","0"
29,"Male","Zone 1","EV ratio 16-19",7,"BM7","0"
29,"Male","Zone 1","EV ratio 16-19",8,"BM4","0"
29,"Male","Zone 1","EV ratio 16-19",8,"BM5","0"
29,"Male","Zone 1","EV ratio 16-19",8,"BM7","0"
29,"Male","Zone 1","EV ratio 16-19",10,"BM1","0"
29,"Male","Zone 1","EV ratio 16-19",10,"BM2","0"
29,"Male","Zone 1","EV ratio 16-19",11,"BM1","0"
29,"Male","Zone 1","EV ratio 16-19",12,"BM1","0"
29,"Male","Zone 1","EV ratio 16-19",12,"BM7","0"
29,"Male","Zone 1","EV ratio 16-19",13,"BM1","0"
29,"Male","Zone 1","EV ratio 16-19",13,"BM2","0"
29,"Male","Zone 1","EV ratio 16-19",13,"BM7","0"
29,"Male","Zone 1","EV ratio 16-19",14,"BM2","0"
29,"Male","Zone 1","EV ratio 16-19",14,"BM3","0"
29,"Male","Zone 1","EV ratio 16-19",14,"BM4","0"
29,"Male","Zone 1","EV ratio 16-19",14,"BM6","0"
29,"Male","Zone 1","EV ratio 16-19",15,"BM7","0"
29,"Male","Zone 1","EV ratio 16-19",16,"BM1","0"
29,"Male","Zone 1","EV ratio 16-19",16,"BM4","0"
29,"Male","Zone 1","EV ratio 16-19",16,"BM6","0"
29,"Male","Zone 1","EV ratio 16-19",17,"BM2","0"
29,"Male","Zone 1","EV ratio 16-19",17,"BM7","0"
29,"Male","Zone 1","EV ratio 16-19",18,"BM6","0"
29,"Male","Zone 1","EV ratio 16-19",19,"BM1","0"
29,"Male","Zone 1","EV ratio 16-19",19,"BM5","0"
29,"Male","Zone 1","EV ratio 16-19",23,"BM1","0"
29,"Male","Zone 1","EV ratio 20-24",0,"BM7","0"
29,"Male","Zone 1","EV ratio 20-24",1,"BM7","0"
29,"Male","Zone 1","EV ratio 20-24",2,"BM7","0"
29,"Male","Zone 1","EV ratio 20-24",4,"BM1","0"
29,"Male","Zone 1","EV ratio 20-24",4,"BM4","0"
29,"Male","Zone 1","EV ratio 20-24",5,"BM5","0"
29,"Male","Zone 1","EV ratio 20-24",6,"BM1","0"
29,"Male","Zone 1","EV ratio 20-24",6,"BM3","0"
29,"Male","Zone 1","EV ratio 20-24",6,"BM4","0"
29,"Male","Zone 1","EV ratio 20-24",6,"BM5","0"
29,"Male","Zone 1","EV ratio 20-24",6,"BM6","0"
29,"Male","Zone 1","EV ratio 20-24",6,"BM7","0"
29,"Male","Zone 1","EV ratio 20-24",8,"BM7","0"
29,"Male","Zone 1","EV ratio 20-24",9,"BM6","0"
29,"Male","Zone 1","EV ratio 20-24",9,"BM7","0"
29,"Male","Zone 1","EV ratio 20-24",10,"BM7","0"
29,"Male","Zone 1","EV ratio 20-24",11,"BM7","0"
29,"Male","Zone 1","EV ratio 20-24",12,"BM2","0"
29,"Male","Zone 1","EV ratio 20-24",12,"BM3","0"
29,"Male","Zone 1","EV ratio 20-24",12,"BM4","0"
29,"Male","Zone 1","EV ratio 20-24",12,"BM6","0"
29,"Male","Zone 1","EV ratio 20-24",12,"BM7","0"
29,"Male","Zone 1","EV ratio 20-24",13,"BM5","0"
29,"Male","Zone 1","EV ratio 20-24",14,"BM4","0"
29,"Male","Zone 1","EV ratio 20-24",14,"BM5","0"
29,"Male","Zone 1","EV ratio 20-24",14,"BM7","0"
29,"Male","Zone 1","EV ratio 20-24",17,"BM7","0"
29,"Male","Zone 2","EV ratio <5",1,"BM1","0"
29,"Male","Zone 2","EV ratio <5",7,"BM7","0"
29,"Male","Zone 2","EV ratio <5",8,"BM1","0"
29,"Male","Zone 2","EV ratio <5",12,"BM5","0"
29,"Male","Zone 2","EV ratio <5",13,"BM4","0"
29,"Male","Zone 2","EV ratio <5",14,"BM1","0"
29,"Male","Zone 2","EV ratio <5",14,"BM2","0"
29,"Male","Zone 2","EV ratio <5",27,"BM2","0"
29,"Male","Zone 2","EV ratio <5",30,"BM1","0"
29,"Male","Zone 2","EV ratio <5",30,"BM3","0"
29,"Male","Zone 2","EV ratio <5",30,"BM4","0"
29,"Male","Zone 2","EV ratio <5",30,"BM1","0"
29,"Male","Zone 2","EV ratio 6-8",1,"BM1","0"
29,"Male","Zone 2","EV ratio 6-8",1,"BM2","0"
29,"Male","Zone 2","EV ratio 6-8",1,"BM7","0"
29,"Male","Zone 2","EV ratio 6-8",2,"BM7","0"
29,"Male","Zone 2","EV ratio 6-8",6,"BM7","0"
29,"Male","Zone 2","EV ratio 6-8",14,"BM1","0"
29,"Male","Zone 2","EV ratio 6-8",18,"BM2","0"
29,"Male","Zone 2","EV ratio 9-12",0,"BM1","0"
29,"Male","Zone 2","EV ratio 9-12",1,"BM1","0"
29,"Male","Zone 2","EV ratio 9-12",1,"BM2","0"
29,"Male","Zone 2","EV ratio 9-12",1,"BM4","0"
29,"Male","Zone 2","EV ratio 9-12",1,"BM7","0"
29,"Male","Zone 2","EV ratio 9-12",2,"BM1","0"
29,"Male","Zone 2","EV ratio 9-12",3,"BM1","0"
29,"Male","Zone 2","EV ratio 9-12",3,"BM4","0"
29,"Male","Zone 2","EV ratio 9-12",4,"BM1","0"
29,"Male","Zone 2","EV ratio 9-12",4,"BM3","0"
29,"Male","Zone 2","EV ratio 9-12",4,"BM4","0"
29,"Male","Zone 2","EV ratio 9-12",4,"BM6","0"
29,"Male","Zone 2","EV ratio 9-12",4,"BM7","0"
29,"Male","Zone 2","EV ratio 9-12",5,"BM2","0"
29,"Male","Zone 2","EV ratio 9-12",5,"BM5","0"
29,"Male","Zone 2","EV ratio 9-12",6,"BM1","0"
29,"Male","Zone 2","EV ratio 9-12",6,"BM2","0"
29,"Male","Zone 2","EV ratio 9-12",6,"BM3","0"
29,"Male","Zone 2","EV ratio 9-12",6,"BM4","0"
29,"Male","Zone 2","EV ratio 9-12",6,"BM5","0"
29,"Male","Zone 2","EV ratio 9-12",6,"BM6","0"
29,"Male","Zone 2","EV ratio 9-12",7,"BM5","0"
29,"Male","Zone 2","EV ratio 9-12",7,"BM6","0"
29,"Male","Zone 2","EV ratio 9-12",8,"BM2","0"
29,"Male","Zone 2","EV ratio 9-12",8,"BM3","0"
29,"Male","Zone 2","EV ratio 9-12",9,"BM7","0"
29,"Male","Zone 2","EV ratio 9-12",11,"BM3","0"
29,"Male","Zone 2","EV ratio 9-12",12,"BM1","0"
29,"Male","Zone 2","EV ratio 9-12",12,"BM6","0"
29,"Male","Zone 2","EV ratio 9-12",13,"BM1","0"
29,"Male","Zone 2","EV ratio 9-12",13,"BM4","0"
29,"Male","Zone 2","EV ratio 9-12",13,"BM5","0"
29,"Male","Zone 2","EV ratio 9-12",13,"BM7","0"
29,"Male","Zone 2","EV ratio 9-12",14,"BM1","0"
29,"Male","Zone 2","EV ratio 9-12",14,"BM4","0"
29,"Male","Zone 2","EV ratio 9-12",14,"BM6","0"
29,"Male","Zone 2","EV ratio 9-12",15,"BM1","0"
29,"Male","Zone 2","EV ratio 9-12",15,"BM2","0"
29,"Male","Zone 2","EV ratio 9-12",16,"BM1","0"
29,"Male","Zone 2","EV ratio 9-12",16,"BM2","0"
29,"Male","Zone 2","EV ratio 9-12",16,"BM4","0"
29,"Male","Zone 2","EV ratio 9-12",16,"BM6","0"
29,"Male","Zone 2","EV ratio 9-12",17,"BM1","0"
29,"Male","Zone 2","EV ratio 9-12",17,"BM6","0"
29,"Male","Zone 2","EV ratio 9-12",21,"BM7","0"
29,"Male","Zone 2","EV ratio 9-12",23,"BM1","0"
29,"Male","Zone 2","EV ratio 9-12",23,"BM7","0"
29,"Male","Zone 2","EV ratio 9-12",27,"BM1","0"
29,"Male","Zone 2","EV ratio 9-12",30,"BM2","0"
29,"Male","Zone 2","EV ratio 9-12",30,"BM2","0"
29,"Male","Zone 2","EV ratio 9-12",30,"BM2","0"
29,"Male","Zone 2","EV ratio 9-12",30,"BM3","0"
29,"Male","Zone 2","EV ratio 13-15",0,"BM1","0"
29,"Male","Zone 2","EV ratio 13-15",0,"BM7","0"
29,"Male","Zone 2","EV ratio 13-15",1,"BM1","0"
29,"Male","Zone 2","EV ratio 13-15",1,"BM7","0"
29,"Male","Zone 2","EV ratio 13-15",2,"BM5","0"
29,"Male","Zone 2","EV ratio 13-15",2,"BM7","0"
29,"Male","Zone 2","EV ratio 13-15",3,"BM6","0"
29,"Male","Zone 2","EV ratio 13-15",4,"BM1","0"
29,"Male","Zone 2","EV ratio 13-15",4,"BM4","0"
29,"Male","Zone 2","EV ratio 13-15",5,"BM7","0"
29,"Male","Zone 2","EV ratio 13-15",6,"BM1","0"
29,"Male","Zone 2","EV ratio 13-15",6,"BM3","0"
29,"Male","Zone 2","EV ratio 13-15",6,"BM5","0"
29,"Male","Zone 2","EV ratio 13-15",6,"BM7","0"
29,"Male","Zone 2","EV ratio 13-15",7,"BM1","0"
29,"Male","Zone 2","EV ratio 13-15",7,"BM2","0"
29,"Male","Zone 2","EV ratio 13-15",7,"BM3","0"
29,"Male","Zone 2","EV ratio 13-15",7,"BM4","0"
29,"Male","Zone 2","EV ratio 13-15",7,"BM6","0"
29,"Male","Zone 2","EV ratio 13-15",7,"BM7","0"
29,"Male","Zone 2","EV ratio 13-15",8,"BM3","0"
29,"Male","Zone 2","EV ratio 13-15",9,"BM1","0"
29,"Male","Zone 2","EV ratio 13-15",9,"BM7","0"
29,"Male","Zone 2","EV ratio 13-15",11,"BM2","0"
29,"Male","Zone 2","EV ratio 13-15",11,"BM3","0"
29,"Male","Zone 2","EV ratio 13-15",11,"BM4","0"
29,"Male","Zone 2","EV ratio 13-15",12,"BM7","0"
29,"Male","Zone 2","EV ratio 13-15",13,"BM1","0"
29,"Male","Zone 2","EV ratio 13-15",13,"BM2","0"
29,"Male","Zone 2","EV ratio 13-15",13,"BM3","0"
29,"Male","Zone 2","EV ratio 13-15",14,"BM1","0"
29,"Male","Zone 2","EV ratio 13-15",14,"BM3","0"
29,"Male","Zone 2","EV ratio 13-15",14,"BM7","0"
29,"Male","Zone 2","EV ratio 13-15",16,"BM2","0"
29,"Male","Zone 2","EV ratio 13-15",16,"BM3","0"
29,"Male","Zone 2","EV ratio 13-15",16,"BM7","0"
29,"Male","Zone 2","EV ratio 13-15",17,"BM2","0"
29,"Male","Zone 2","EV ratio 13-15",17,"BM3","0"
29,"Male","Zone 2","EV ratio 13-15",17,"BM4","0"
29,"Male","Zone 2","EV ratio 13-15",18,"BM5","0"
29,"Male","Zone 2","EV ratio 13-15",18,"BM7","0"
29,"Male","Zone 2","EV ratio 13-15",19,"BM1","0"
29,"Male","Zone 2","EV ratio 13-15",20,"BM4","0"
29,"Male","Zone 2","EV ratio 13-15",21,"BM4","0"
29,"Male","Zone 2","EV ratio 13-15",22,"BM4","0"
29,"Male","Zone 2","EV ratio 13-15",24,"BM1","0"
29,"Male","Zone 2","EV ratio 13-15",24,"BM6","0"
29,"Male","Zone 2","EV ratio 13-15",27,"BM7","0"
29,"Male","Zone 2","EV ratio 16-19",0,"BM7","0"
29,"Male","Zone 2","EV ratio 16-19",1,"BM7","0"
29,"Male","Zone 2","EV ratio 16-19",2,"BM2","0"
29,"Male","Zone 2","EV ratio 16-19",2,"BM7","0"
29,"Male","Zone 2","EV ratio 16-19",3,"BM2","0"
29,"Male","Zone 2","EV ratio 16-19",3,"BM5","0"
29,"Male","Zone 2","EV ratio 16-19",3,"BM7","0"
29,"Male","Zone 2","EV ratio 16-19",4,"BM7","0"
29,"Male","Zone 2","EV ratio 16-19",5,"BM1","0"
29,"Male","Zone 2","EV ratio 16-19",5,"BM6","0"
29,"Male","Zone 2","EV ratio 16-19",6,"BM2","0"
29,"Male","Zone 2","EV ratio 16-19",8,"BM4","0"
29,"Male","Zone 2","EV ratio 16-19",9,"BM1","0"
29,"Male","Zone 2","EV ratio 16-19",9,"BM6","0"
29,"Male","Zone 2","EV ratio 16-19",10,"BM2","0"
29,"Male","Zone 2","EV ratio 16-19",10,"BM3","0"
29,"Male","Zone 2","EV ratio 16-19",10,"BM4","0"
29,"Male","Zone 2","EV ratio 16-19",10,"BM5","0"
29,"Male","Zone 2","EV ratio 16-19",10,"BM6","0"
29,"Male","Zone 2","EV ratio 16-19",10,"BM7","0"
29,"Male","Zone 2","EV ratio 16-19",11,"BM1","0"
29,"Male","Zone 2","EV ratio 16-19",11,"BM3","0"
29,"Male","Zone 2","EV ratio 16-19",11,"BM4","0"
29,"Male","Zone 2","EV ratio 16-19",11,"BM5","0"
29,"Male","Zone 2","EV ratio 16-19",11,"BM6","0"
29,"Male","Zone 2","EV ratio 16-19",12,"BM4","0"
29,"Male","Zone 2","EV ratio 16-19",12,"BM7","0"
29,"Male","Zone 2","EV ratio 16-19",13,"BM2","0"
29,"Male","Zone 2","EV ratio 16-19",13,"BM6","0"
29,"Male","Zone 2","EV ratio 16-19",14,"BM4","0"
29,"Male","Zone 2","EV ratio 16-19",15,"BM1","0"
29,"Male","Zone 2","EV ratio 16-19",15,"BM2","0"
29,"Male","Zone 2","EV ratio 16-19",15,"BM3","0"
29,"Male","Zone 2","EV ratio 16-19",15,"BM5","0"
29,"Male","Zone 2","EV ratio 16-19",15,"BM6","0"
29,"Male","Zone 2","EV ratio 16-19",15,"BM7","0"
29,"Male","Zone 2","EV ratio 16-19",16,"BM1","0"
29,"Male","Zone 2","EV ratio 16-19",16,"BM2","0"
29,"Male","Zone 2","EV ratio 16-19",16,"BM5","0"
29,"Male","Zone 2","EV ratio 16-19",17,"BM6","0"
29,"Male","Zone 2","EV ratio 16-19",18,"BM6","0"
29,"Male","Zone 2","EV ratio 16-19",20,"BM5","0"
29,"Male","Zone 2","EV ratio 16-19",23,"BM5","0"
29,"Male","Zone 2","EV ratio 20-24",3,"BM7","0"
29,"Male","Zone 2","EV ratio 20-24",5,"BM1","0"
29,"Male","Zone 2","EV ratio 20-24",5,"BM4","0"
29,"Male","Zone 2","EV ratio 20-24",5,"BM7","0"
29,"Male","Zone 2","EV ratio 20-24",6,"BM6","0"
29,"Male","Zone 2","EV ratio 20-24",6,"BM7","0"
29,"Male","Zone 2","EV ratio 20-24",7,"BM3","0"
29,"Male","Zone 2","EV ratio 20-24",7,"BM7","0"
29,"Male","Zone 2","EV ratio 20-24",8,"BM4","0"
29,"Male","Zone 2","EV ratio 20-24",8,"BM7","0"
29,"Male","Zone 2","EV ratio 20-24",9,"BM6","0"
29,"Male","Zone 2","EV ratio 20-24",10,"BM7","0"
29,"Male","Zone 2","EV ratio 20-24",11,"BM1","0"
29,"Male","Zone 2","EV ratio 20-24",11,"BM2","0"
29,"Male","Zone 2","EV ratio 20-24",11,"BM3","0"
29,"Male","Zone 2","EV ratio 20-24",11,"BM7","0"
29,"Male","Zone 2","EV ratio 20-24",12,"BM7","0"
29,"Male","Zone 2","EV ratio 20-24",13,"BM1","0"
29,"Male","Zone 2","EV ratio 20-24",13,"BM3","0"
29,"Male","Zone 2","EV ratio 20-24",13,"BM7","0"
29,"Male","Zone 2","EV ratio 20-24",14,"BM2","0"
29,"Male","Zone 2","EV ratio 20-24",14,"BM3","0"
29,"Male","Zone 2","EV ratio 20-24",14,"BM4","0"
29,"Male","Zone 2","EV ratio 20-24",14,"BM5","0"
29,"Male","Zone 2","EV ratio 20-24",14,"BM7","0"
29,"Male","Zone 2","EV ratio 20-24",15,"BM1","0"
29,"Male","Zone 2","EV ratio 20-24",15,"BM5","0"
29,"Male","Zone 2","EV ratio 20-24",16,"BM7","0"
29,"Male","Zone 2","EV ratio 20-24",17,"BM7","0"
29,"Male","Zone 2","EV ratio >25",6,"BM3","0"
29,"Male","Zone 2","EV ratio >25",7,"BM6","0"
29,"Male","Zone 2","EV ratio >25",7,"BM7","0"
29,"Male","Zone 2","EV ratio >25",8,"BM5","0"
29,"Male","Zone 2","EV ratio >25",8,"BM6","0"
29,"Male","Zone 2","EV ratio >25",12,"BM7","0"
29,"Male","Zone 3","EV ratio <5",6,"BM1","0"
29,"Male","Zone 3","EV ratio <5",7,"BM7","0"
29,"Male","Zone 3","EV ratio <5",11,"BM3","0"
29,"Male","Zone 3","EV ratio <5",12,"BM3","0"
29,"Male","Zone 3","EV ratio <5",12,"BM7","0"
29,"Male","Zone 3","EV ratio <5",13,"BM1","0"
29,"Male","Zone 3","EV ratio <5",13,"BM4","0"
29,"Male","Zone 3","EV ratio <5",14,"BM1","0"
29,"Male","Zone 3","EV ratio <5",19,"BM1","0"
29,"Male","Zone 3","EV ratio <5",30,"BM4","0"
29,"Male","Zone 3","EV ratio <5",30,"BM1","0"
29,"Male","Zone 3","EV ratio <5",30,"BM7","0"
29,"Male","Zone 3","EV ratio <5",30,"BM1","0"
29,"Male","Zone 3","EV ratio <5",30,"BM1","0"
29,"Male","Zone 3","EV ratio 6-8",2,"BM7","0"
29,"Male","Zone 3","EV ratio 6-8",3,"BM7","0"
29,"Male","Zone 3","EV ratio 6-8",4,"BM7","0"
29,"Male","Zone 3","EV ratio 6-8",9,"BM1","0"
29,"Male","Zone 3","EV ratio 6-8",12,"BM1","0"
29,"Male","Zone 3","EV ratio 6-8",13,"BM1","0"
29,"Male","Zone 3","EV ratio 6-8",14,"BM1","0"
29,"Male","Zone 3","EV ratio 6-8",29,"BM1","0"
29,"Male","Zone 3","EV ratio 6-8",30,"BM5","0"
29,"Male","Zone 3","EV ratio 6-8",30,"BM4","0"
29,"Male","Zone 3","EV ratio 6-8",30,"BM5","0"
29,"Male","Zone 3","EV ratio 9-12",0,"BM7","0"
29,"Male","Zone 3","EV ratio 9-12",1,"BM1","0"
29,"Male","Zone 3","EV ratio 9-12",1,"BM2","0"
29,"Male","Zone 3","EV ratio 9-12",2,"BM7","0"
29,"Male","Zone 3","EV ratio 9-12",3,"BM1","0"
29,"Male","Zone 3","EV ratio 9-12",3,"BM2","0"
29,"Male","Zone 3","EV ratio 9-12",3,"BM4","0"
29,"Male","Zone 3","EV ratio 9-12",3,"BM5","0"
29,"Male","Zone 3","EV ratio 9-12",4,"BM4","0"
29,"Male","Zone 3","EV ratio 9-12",4,"BM6","0"
29,"Male","Zone 3","EV ratio 9-12",5,"BM7","0"
29,"Male","Zone 3","EV ratio 9-12",6,"BM2","0"
29,"Male","Zone 3","EV ratio 9-12",6,"BM6","0"
29,"Male","Zone 3","EV ratio 9-12",9,"BM1","0"
29,"Male","Zone 3","EV ratio 9-12",9,"BM5","0"
29,"Male","Zone 3","EV ratio 9-12",11,"BM2","0"
29,"Male","Zone 3","EV ratio 9-12",12,"BM3","0"
29,"Male","Zone 3","EV ratio 9-12",14,"BM1","0"
29,"Male","Zone 3","EV ratio 9-12",15,"BM2","0"
29,"Male","Zone 3","EV ratio 9-12",15,"BM3","0"
29,"Male","Zone 3","EV ratio 9-12",15,"BM7","0"
29,"Male","Zone 3","EV ratio 9-12",16,"BM1","0"
29,"Male","Zone 3","EV ratio 9-12",16,"BM3","0"
29,"Male","Zone 3","EV ratio 9-12",16,"BM4","0"
29,"Male","Zone 3","EV ratio 9-12",16,"BM7","0"
29,"Male","Zone 3","EV ratio 9-12",17,"BM1","0"
29,"Male","Zone 3","EV ratio 9-12",19,"BM7","0"
29,"Male","Zone 3","EV ratio 9-12",22,"BM1","0"
29,"Male","Zone 3","EV ratio 9-12",28,"BM2","0"
29,"Male","Zone 3","EV ratio 9-12",28,"BM7","0"
29,"Male","Zone 3","EV ratio 9-12",30,"BM4","0"
29,"Male","Zone 3","EV ratio 9-12",30,"BM1","0"
29,"Male","Zone 3","EV ratio 9-12",30,"BM2","0"
29,"Male","Zone 3","EV ratio 9-12",30,"BM3","0"
29,"Male","Zone 3","EV ratio 13-15",0,"BM6","0"
29,"Male","Zone 3","EV ratio 13-15",0,"BM7","0"
29,"Male","Zone 3","EV ratio 13-15",2,"BM1","0"
29,"Male","Zone 3","EV ratio 13-15",3,"BM7","0"
29,"Male","Zone 3","EV ratio 13-15",4,"BM7","0"
29,"Male","Zone 3","EV ratio 13-15",5,"BM7","0"
29,"Male","Zone 3","EV ratio 13-15",6,"BM6","0"
29,"Male","Zone 3","EV ratio 13-15",6,"BM7","0"
29,"Male","Zone 3","EV ratio 13-15",7,"BM3","0"
29,"Male","Zone 3","EV ratio 13-15",7,"BM4","0"
29,"Male","Zone 3","EV ratio 13-15",8,"BM3","0"
29,"Male","Zone 3","EV ratio 13-15",8,"BM7","0"
29,"Male","Zone 3","EV ratio 13-15",9,"BM1","0"
29,"Male","Zone 3","EV ratio 13-15",9,"BM6","0"
29,"Male","Zone 3","EV ratio 13-15",10,"BM1","0"
29,"Male","Zone 3","EV ratio 13-15",10,"BM7","0"
29,"Male","Zone 3","EV ratio 13-15",11,"BM5","0"
29,"Male","Zone 3","EV ratio 13-15",11,"BM7","0"
29,"Male","Zone 3","EV ratio 13-15",12,"BM7","0"
29,"Male","Zone 3","EV ratio 13-15",13,"BM1","0"
29,"Male","Zone 3","EV ratio 13-15",14,"BM3","0"
29,"Male","Zone 3","EV ratio 13-15",14,"BM4","0"
29,"Male","Zone 3","EV ratio 13-15",16,"BM6","0"
29,"Male","Zone 3","EV ratio 13-15",16,"BM7","0"
29,"Male","Zone 3","EV ratio 13-15",19,"BM3","0"
29,"Male","Zone 3","EV ratio 13-15",20,"BM1","0"
29,"Male","Zone 3","EV ratio 13-15",21,"BM7","0"
29,"Male","Zone 3","EV ratio 13-15",24,"BM2","0"
29,"Male","Zone 3","EV ratio 13-15",24,"BM5","0"
29,"Male","Zone 3","EV ratio 13-15",26,"BM1","0"
29,"Male","Zone 3","EV ratio 13-15",27,"BM1","0"
29,"Male","Zone 3","EV ratio 13-15",27,"BM7","0"
29,"Male","Zone 3","EV ratio 13-15",30,"BM7","0"
29,"Male","Zone 3","EV ratio 16-19",0,"BM1","0"
29,"Male","Zone 3","EV ratio 16-19",3,"BM6","0"
29,"Male","Zone 3","EV ratio 16-19",4,"BM1","0"
29,"Male","Zone 3","EV ratio 16-19",4,"BM6","0"
29,"Male","Zone 3","EV ratio 16-19",4,"BM7","0"
29,"Male","Zone 3","EV ratio 16-19",5,"BM1","0"
29,"Male","Zone 3","EV ratio 16-19",5,"BM7","0"
29,"Male","Zone 3","EV ratio 16-19",6,"BM1","0"
29,"Male","Zone 3","EV ratio 16-19",6,"BM7","0"
29,"Male","Zone 3","EV ratio 16-19",7,"BM6","0"
29,"Male","Zone 3","EV ratio 16-19",7,"BM7","0"
29,"Male","Zone 3","EV ratio 16-19",8,"BM1","0"
29,"Male","Zone 3","EV ratio 16-19",8,"BM7","0"
29,"Male","Zone 3","EV ratio 16-19",9,"BM1","0"
29,"Male","Zone 3","EV ratio 16-19",9,"BM7","0"
29,"Male","Zone 3","EV ratio 16-19",10,"BM7","0"
29,"Male","Zone 3","EV ratio 16-19",11,"BM5","0"
29,"Male","Zone 3","EV ratio 16-19",12,"BM2","0"
29,"Male","Zone 3","EV ratio 16-19",12,"BM7","0"
29,"Male","Zone 3","EV ratio 16-19",13,"BM1","0"
29,"Male","Zone 3","EV ratio 16-19",13,"BM5","0"
29,"Male","Zone 3","EV ratio 16-19",13,"BM7","0"
29,"Male","Zone 3","EV ratio 16-19",14,"BM1","0"
29,"Male","Zone 3","EV ratio 16-19",14,"BM4","0"
29,"Male","Zone 3","EV ratio 16-19",14,"BM7","0"
29,"Male","Zone 3","EV ratio 16-19",15,"BM1","0"
29,"Male","Zone 3","EV ratio 16-19",15,"BM2","0"
29,"Male","Zone 3","EV ratio 16-19",15,"BM6","0"
29,"Male","Zone 3","EV ratio 16-19",17,"BM1","0"
29,"Male","Zone 3","EV ratio 16-19",17,"BM4","0"
29,"Male","Zone 3","EV ratio 16-19",17,"BM6","0"
29,"Male","Zone 3","EV ratio 16-19",17,"BM7","0"
29,"Male","Zone 3","EV ratio 16-19",18,"BM3","0"
29,"Male","Zone 3","EV ratio 16-19",18,"BM7","0"
29,"Male","Zone 3","EV ratio 20-24",0,"BM7","0"
29,"Male","Zone 3","EV ratio 20-24",1,"BM2","0"
29,"Male","Zone 3","EV ratio 20-24",1,"BM3","0"
29,"Male","Zone 3","EV ratio 20-24",2,"BM7","0"
29,"Male","Zone 3","EV ratio 20-24",3,"BM1","0"
29,"Male","Zone 3","EV ratio 20-24",3,"BM4","0"
29,"Male","Zone 3","EV ratio 20-24",3,"BM6","0"
29,"Male","Zone 3","EV ratio 20-24",4,"BM1","0"
29,"Male","Zone 3","EV ratio 20-24",4,"BM7","0"
29,"Male","Zone 3","EV ratio 20-24",5,"BM2","0"
29,"Male","Zone 3","EV ratio 20-24",5,"BM7","0"
29,"Male","Zone 3","EV ratio 20-24",6,"BM7","0"
29,"Male","Zone 3","EV ratio 20-24",7,"BM1","0"
29,"Male","Zone 3","EV ratio 20-24",7,"BM5","0"
29,"Male","Zone 3","EV ratio 20-24",7,"BM7","0"
29,"Male","Zone 3","EV ratio 20-24",8,"BM4","0"
29,"Male","Zone 3","EV ratio 20-24",8,"BM5","0"
29,"Male","Zone 3","EV ratio 20-24",9,"BM3","0"
29,"Male","Zone 3","EV ratio 20-24",9,"BM5","0"
29,"Male","Zone 3","EV ratio 20-24",9,"BM6","0"
29,"Male","Zone 3","EV ratio 20-24",9,"BM7","0"
29,"Male","Zone 3","EV ratio 20-24",10,"BM1","0"
29,"Male","Zone 3","EV ratio 20-24",10,"BM5","0"
29,"Male","Zone 3","EV ratio 20-24",10,"BM6","0"
29,"Male","Zone 3","EV ratio 20-24",10,"BM7","0"
29,"Male","Zone 3","EV ratio 20-24",11,"BM4","0"
29,"Male","Zone 3","EV ratio 20-24",11,"BM5","0"
29,"Male","Zone 3","EV ratio 20-24",11,"BM6","0"
29,"Male","Zone 3","EV ratio 20-24",13,"BM1","0"
29,"Male","Zone 3","EV ratio 20-24",13,"BM5","0"
29,"Male","Zone 3","EV ratio 20-24",14,"BM1","0"
29,"Male","Zone 3","EV ratio 20-24",14,"BM5","0"
29,"Male","Zone 3","EV ratio 20-24",14,"BM6","0"
29,"Male","Zone 3","EV ratio 20-24",14,"BM7","0"
29,"Male","Zone 3","EV ratio 20-24",15,"BM2","0"
29,"Male","Zone 3","EV ratio 20-24",15,"BM4","0"
29,"Male","Zone 3","EV ratio 20-24",15,"BM5","0"
29,"Male","Zone 3","EV ratio 20-24",15,"BM7","0"
29,"Male","Zone 3","EV ratio 20-24",17,"BM5","0"
29,"Male","Zone 3","EV ratio >25",7,"BM4","0"
29,"Male","Zone 3","EV ratio >25",9,"BM3","0"
